query_id,query,source_filter,mode,rank,result_key,doc_id,parent_id,source,title,content_preview,relevance_score,query_latency_ms
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,bm25,1,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,21.532120014301018,33.79
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,bm25,2,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",12.378808551147273,33.79
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,bm25,3,eaaa45e6a4bfeefd2e9f54d913936245,eaaa45e6a4bfeefd2e9f54d913936245,github:d86a9a5c4ea926eae3431afc4905b4d7,github,Commit 09587269 · HiteshAvula09/Flashcards-using-LLM,initial commit: AI flashcard generator with RAG + Groq + SM-2,9.68421604452771,33.79
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,bm25,4,bd3554321b49d6f5458daba1afe6ed45,bd3554321b49d6f5458daba1afe6ed45,github:9c2dae85055d0b83d4937e38ecca4119,github,Commit 72c7c482 · HiteshAvula09/ConnectCareAI,Initial CareConnectAI project setup,8.740694716356309,33.79
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,bm25,5,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,5.687059596780337,33.79
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,semantic,1,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,0.6130028384199545,47.01
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,semantic,2,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,0.5804792103117576,47.01
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,semantic,3,2a6639a96a36f72af784c6a1f6717dec,2a6639a96a36f72af784c6a1f6717dec,github:8ce7d5016d59e0ae2516da92cdca6f57,github,Commit d8e4b4c0 · HiteshAvula09/pinecone-native-hybrid-rag,Add Postman API testing collection,0.5729332857680929,47.01
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,semantic,4,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",0.5629866067021913,47.01
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,semantic,5,eaaa45e6a4bfeefd2e9f54d913936245,eaaa45e6a4bfeefd2e9f54d913936245,github:d86a9a5c4ea926eae3431afc4905b4d7,github,Commit 09587269 · HiteshAvula09/Flashcards-using-LLM,initial commit: AI flashcard generator with RAG + Groq + SM-2,0.5392438831027018,47.01
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,hybrid,1,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,1.5807874050118835,48.43
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,hybrid,2,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",1.3482947412995188,48.43
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,hybrid,3,eaaa45e6a4bfeefd2e9f54d913936245,eaaa45e6a4bfeefd2e9f54d913936245,github:d86a9a5c4ea926eae3431afc4905b4d7,github,Commit 09587269 · HiteshAvula09/Flashcards-using-LLM,initial commit: AI flashcard generator with RAG + Groq + SM-2,1.217083355170319,48.43
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,hybrid,4,bd3554321b49d6f5458daba1afe6ed45,bd3554321b49d6f5458daba1afe6ed45,github:9c2dae85055d0b83d4937e38ecca4119,github,Commit 72c7c482 · HiteshAvula09/ConnectCareAI,Initial CareConnectAI project setup,1.1502541271012294,48.43
github_02,Find the initial commit for the Pinecone hybrid RAG project.,github,hybrid,5,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,1.1434394850922858,48.43
cross_01,What content discusses hybrid search architecture?,all,bm25,1,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",10.93564189258673,55.04
cross_01,What content discusses hybrid search architecture?,all,bm25,2,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",5.157920539208252,55.04
cross_01,What content discusses hybrid search architecture?,all,bm25,3,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,4.9370515769529435,55.04
cross_01,What content discusses hybrid search architecture?,all,bm25,4,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,4.46593543270016,55.04
cross_01,What content discusses hybrid search architecture?,all,bm25,5,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,4.160407319930982,55.04
cross_01,What content discusses hybrid search architecture?,all,semantic,1,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",0.5843664959528063,38.83
cross_01,What content discusses hybrid search architecture?,all,semantic,2,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,0.556123063882854,38.83
cross_01,What content discusses hybrid search architecture?,all,semantic,3,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,0.5507779215902244,38.83
cross_01,What content discusses hybrid search architecture?,all,semantic,4,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",0.5453285721427741,38.83
cross_01,What content discusses hybrid search architecture?,all,semantic,5,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",0.5378359233830065,38.83
cross_01,What content discusses hybrid search architecture?,all,hybrid,1,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",1.3554611341462839,77.07
cross_01,What content discusses hybrid search architecture?,all,hybrid,2,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",1.03667121341581,77.07
cross_01,What content discusses hybrid search architecture?,all,hybrid,3,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,1.0095561474358345,77.07
cross_01,What content discusses hybrid search architecture?,all,hybrid,4,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,0.9554844878186813,77.07
cross_01,What content discusses hybrid search architecture?,all,hybrid,5,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,0.923382866437617,77.07
